filename;cell;current;shadow;power;abs_power;mean;std;rel_power;std_power;std_power_norm;pv_kind;class_std
P9C4.5S4.tiff;9;1,53;4;1,3728;1,6753;1,241314286;0,260990332;0,819435325;0,503795345;0,715172073;Poli;1
P9C5.25S4.tiff;9;1,78;4;1,5586;1,92266;1,424800901;0,294148665;0,810647748;0,454868966;0,683287391;Poli;1
P9C6S4.tiff;9;2,03;4;1,7808;2,19458;1,611381982;0,348686874;0,811453672;0,485874378;0,726289239;Poli;1
P9C6.75S4.tiff;9;2,28;4;1,9542;2,45378;1,784651818;0,398669961;0,796403916;0,425284567;0,714366769;Poli;1
P9C7.5S4.tiff;9;2,53;4;2,2728;2,887;2,016333333;0,519526039;0,787253204;0,493655077;0,690528421;Poli;1
P9C3.75S5.tiff;9;1,27;5;1,0442;1,41966;1,059007207;0,206403831;0,735528225;-0,071739013;0,590719446;Poli;2
P9C4.5S5.tiff;9;1,53;5;1,21;1,6753;1,241314286;0,260990332;0,7222587;-0,119982551;0,585776637;Poli;2
P9C5.25S5.tiff;9;1,78;5;1,3946;1,92266;1,424800901;0,294148665;0,725349256;-0,102672235;0,579199302;Poli;2
P9C6S5.tiff;9;2,03;5;1,5727;2,19458;1,611381982;0,348686874;0,71662915;-0,110936158;0,608852727;Poli;1
P9C6.75S5.tiff;9;2,28;5;1,7866;2,45378;1,784651818;0,398669961;0,728101134;0,004886703;0,6316436;Poli;1
P9C7.5S5.tiff;9;2,53;5;2,0123;2,887;2,016333333;0,519526039;0,697021129;-0,007763486;0,596917939;Poli;2
P9C3.75S6.tiff;9;1,27;6;0,9729;1,41966;1,059007207;0,206403831;0,685304932;-0,417178338;0,518164241;Poli;2
P9C4.5S6.tiff;9;1,53;6;1,1719;1,6753;1,241314286;0,260990332;0,699516505;-0,26596497;0,55549429;Poli;2
P9C5.25S6.tiff;9;1,78;6;1,3148;1,92266;1,424800901;0,294148665;0,683844257;-0,373963625;0,528551561;Poli;2
P9C6S6.tiff;9;2,03;6;1,4984;2,19458;1,611381982;0,348686874;0,682773014;-0,324021323;0,566923209;Poli;2
P9C6.75S6.tiff;9;2,28;6;1,6854;2,45378;1,784651818;0,398669961;0,686858643;-0,248957353;0,581693811;Poli;2
P9C7.5S6.tiff;9;2,53;6;1,9435;2,887;2,016333333;0,519526039;0,673190163;-0,140191882;0,572194711;Poli;2
P10C3.75S0.tiff;10;1,27;0;1,4166;1,41966;1,059007207;0,206403831;0,997844554;1,732491065;0,969675384;Poli;0
P10C4.5S0.tiff;10;1,53;0;1,6668;1,6753;1,241314286;0,260990332;0,994926282;1,630273855;0,948846878;Poli;0
P10C6S0.tiff;10;2,03;0;2,2506;2,19458;1,611381982;0,348686874;1,025526524;1,833215031;0,991410206;Poli;0
P10C6.75S0.tiff;10;2,28;0;2,4926;2,45378;1,784651818;0,398669961;1,015820489;1,775775078;0,980107544;Poli;0
P10C7.5S0.tiff;10;2,53;0;2,917;2,887;2,016333333;0,519526039;1,01039141;1,733631424;0,922021211;Poli;0
P10C3.75S1.tiff;10;1,27;1;1,1211;1,41966;1,059007207;0,206403831;0,789696124;0,300831591;0,668973237;Poli;1
P10C4.5S1.tiff;10;1,53;1;1,3955;1,6753;1,241314286;0,260990332;0,832985137;0,590771747;0,733214311;Poli;1
P10C5.25S1.tiff;10;1,78;1;1,5353;1,92266;1,424800901;0,294148665;0,798529121;0,37565732;0,668499266;Poli;1
P10C6S1.tiff;10;2,03;1;1,7573;2,19458;1,611381982;0,348686874;0,800745473;0,418478667;0,713027548;Poli;1
P10C6.75S1.tiff;10;2,28;1;1,924;2,45378;1,784651818;0,398669961;0,784096374;0,349532684;0,699460804;Poli;1
P10C7.5S1.tiff;10;2,53;1;2,1341;2,887;2,016333333;0,519526039;0,739210253;0,22668097;0,640686679;Poli;1
P10C3.75S2.tiff;10;1,27;2;1,121;1,41966;1,059007207;0,206403831;0,789625685;0,300347104;0,668871477;Poli;1
P10C4.5S2.tiff;10;1,53;2;1,2969;1,6753;1,241314286;0,260990332;0,774130007;0,212979975;0,654845822;Poli;1
P10C5.25S2.tiff;10;1,78;2;1,4941;1,92266;1,424800901;0,294148665;0,777100475;0,235592091;0,642350307;Poli;1
P10C6S2.tiff;10;2,03;2;1,6765;2,19458;1,611381982;0,348686874;0,763927494;0,186752135;0,667429901;Poli;1
P10C6.75S2.tiff;10;2,28;2;1,8762;2,45378;1,784651818;0,398669961;0,764616225;0,22963401;0,675867919;Poli;1
P10C3.75S3.tiff;10;1,27;3;1,0093;1,41966;1,059007207;0,206403831;0,710944874;-0,240825022;0,555205047;Poli;2
P10C4.5S3.tiff;10;1,53;3;1,1841;1,6753;1,241314286;0,260990332;0,706798782;-0,219219943;0,565190999;Poli;2
P10C5.25S3.tiff;10;1,78;3;1,3748;1,92266;1,424800901;0,294148665;0,715051023;-0,169985136;0,566632569;Poli;2
P10C6S3.tiff;10;2,03;3;1,5598;2,19458;1,611381982;0,348686874;0,710751032;-0,147932101;0,601572905;Poli;1
P10C6.75S3.tiff;10;2,28;3;1,7372;2,45378;1,784651818;0,398669961;0,70796893;-0,119025316;0,607260995;Poli;1
P10C7.5S3.tiff;10;2,53;3;1,9728;2,887;2,016333333;0,519526039;0,683339106;-0,083794324;0,582723644;Poli;2
P10C3.75S4.tiff;10;1,27;4;1,1929;1,41966;1,059007207;0,206403831;0,840271614;0,648693351;0,742037244;Poli;1
P10C4.5S4.tiff;10;1,53;4;1,4081;1,6753;1,241314286;0,260990332;0,840506178;0,639049397;0,743228946;Poli;1
P10C5.25S4.tiff;10;1,78;4;1,6552;1,92266;1,424800901;0,294148665;0,860890641;0,783274333;0,744597815;Poli;1
P10C6S4.tiff;10;2,03;4;1,8682;2,19458;1,611381982;0,348686874;0,85127906;0,736529068;0,775611446;Poli;0
P10C6.75S4.tiff;10;2,28;4;2,0619;2,45378;1,784651818;0,398669961;0,840295381;0,695432836;0,767524795;Poli;0
P10C7.5S4.tiff;10;2,53;4;2,405;2,887;2,016333333;0,519526039;0,833044683;0,748117779;0,738034392;Poli;1
P10C3.75S5.tiff;10;1,27;5;1,0952;1,41966;1,059007207;0,206403831;0,77145232;0,175349424;0,642617279;Poli;1
P10C4.5S5.tiff;10;1,53;5;1,3172;1,6753;1,241314286;0,260990332;0,786247239;0,290760634;0,670980511;Poli;1
P10C5.25S5.tiff;10;1,78;5;1,4864;1,92266;1,424800901;0,294148665;0,773095607;0,209414852;0,637463245;Poli;1
P10C6S5.tiff;10;2,03;5;1,6826;2,19458;1,611381982;0,348686874;0,766707069;0,204246341;0,670872298;Poli;1
P10C6.75S5.tiff;10;2,28;5;1,8829;2,45378;1,784651818;0,398669961;0,767346706;0,246439891;0,679174872;Poli;1
P10C3.75S6.tiff;10;1,27;6;1,0485;1,41966;1,059007207;0,206403831;0,738557119;-0,050906067;0,595095146;Poli;2
P10C4.5S6.tiff;10;1,53;6;1,2429;1,6753;1,241314286;0,260990332;0,741896974;0,006075759;0,61192596;Poli;1
P10C5.25S6.tiff;10;1,78;6;1,4108;1,92266;1,424800901;0,294148665;0,733775082;-0,047598043;0,589481174;Poli;2
P10C6S6.tiff;10;2,03;6;1,6432;2,19458;1,611381982;0,348686874;0,748753748;0,091250977;0,648637802;Poli;1
P10C6.75S6.tiff;10;2,28;6;1,8187;2,45378;1,784651818;0,398669961;0,741182991;0,085404433;0,647487357;Poli;1
P10C7.5S6.tiff;10;2,53;6;2,1695;2,887;2,016333333;0,519526039;0,751472116;0,29482;0,653407642;Poli;1
P11C3.75S0.tiff;11;1,27;0;1,4464;1,41966;1,059007207;0,206403831;1,018835496;1,87686823;1;Poli;0
P11C4.5S0.tiff;11;1,53;0;1,7254;1,6753;1,241314286;0,260990332;1,029905092;1,854803245;0,995422877;Poli;0
P11C5.25S0.tiff;11;1,78;0;1,9581;1,92266;1,424800901;0,294148665;1,018432796;1,813025735;0,936843438;Poli;0
P11C6S0.tiff;11;2,03;0;2,201;2,19458;1,611381982;0,348686874;1,002925389;1,690967061;0,963419572;Poli;0
P11C6.75S0.tiff;11;2,28;0;2,4786;2,45378;1,784651818;0,398669961;1,010115006;1,740658311;0,973197494;Poli;0
P11C3.75S1.tiff;11;1,27;1;1,1276;1,41966;1,059007207;0,206403831;0,794274685;0,332323254;0,675587667;Poli;1
P11C4.5S1.tiff;11;1,53;1;1,3454;1,6753;1,241314286;0,260990332;0,803080045;0,398810613;0,693394217;Poli;1
P11C5.25S1.tiff;11;1,78;1;1,5423;1,92266;1,424800901;0,294148665;0,80216991;0,39945481;0,672942051;Poli;1
P11C6S1.tiff;11;2,03;1;1,7393;2,19458;1,611381982;0,348686874;0,792543448;0,36685642;0,702869656;Poli;1
P11C6.75S1.tiff;11;2,28;1;1,939;2,45378;1,784651818;0,398669961;0,790209391;0,387157792;0,706864429;Poli;1
P11C7.5S1.tiff;11;2,53;1;2,2797;2,887;2,016333333;0,519526039;0,789643228;0,506936413;0,69300793;Poli;1
P11C3.75S2.tiff;11;1,27;2;1,1246;1,41966;1,059007207;0,206403831;0,792161503;0,31778864;0,672534853;Poli;1
P11C4.5S2.tiff;11;1,53;2;1,3178;1,6753;1,241314286;0,260990332;0,786605384;0,293059569;0,671457399;Poli;1
P11C5.25S2.tiff;11;1,78;2;1,4949;1,92266;1,424800901;0,294148665;0,777516566;0,238311805;0,642858054;Poli;1
P11C6S2.tiff;11;2,03;2;1,6745;2,19458;1,611381982;0,348686874;0,763016158;0,18101633;0,666301247;Poli;1
P11C6.75S2.tiff;11;2,28;2;1,8614;2,45378;1,784651818;0,398669961;0,758584714;0,192510571;0,668563009;Poli;1
P11C3.75S3.tiff;11;1,27;3;0,9568;1,41966;1,059007207;0,206403831;0,673964189;-0,495180767;0,501780808;Poli;2
P11C4.5S3.tiff;11;1,53;3;1,1297;1,6753;1,241314286;0,260990332;0,674326986;-0,427656783;0,521953212;Poli;2
P11C5.25S3.tiff;11;1,78;3;1,3158;1,92266;1,424800901;0,294148665;0,68436437;-0,370563983;0,529186245;Poli;2
P11C6S3.tiff;11;2,03;3;1,4674;2,19458;1,611381982;0,348686874;0,668647304;-0,412926304;0,549429062;Poli;2
P11C6.75S3.tiff;11;2,28;3;1,6489;2,45378;1,784651818;0,398669961;0,671983633;-0,34051178;0,563678323;Poli;2
P11C7.5S3.tiff;11;2,53;3;1,8927;2,887;2,016333333;0,519526039;0,655594042;-0,237973314;0,553939768;Poli;2
P11C3.75S4.tiff;11;1,27;4;1,1576;1,41966;1,059007207;0,206403831;0,815406506;0,477669394;0,706115803;Poli;1
P11C4.5S4.tiff;11;1,53;4;1,35;1,6753;1,241314286;0,260990332;0,805825822;0,416435787;0,697050353;Poli;1
P11C5.25S4.tiff;11;1,78;4;1,5517;1,92266;1,424800901;0,294148665;0,80705897;0,43141144;0,678908075;Poli;1
P11C7.5S4.tiff;11;2,53;4;2,209;2,887;2,016333333;0,519526039;0,765154139;0,370850837;0,667601938;Poli;1
P11C3.75S5.tiff;11;1,27;5;1,0485;1,41966;1,059007207;0,206403831;0,738557119;-0,050906067;0,595095146;Poli;2
P11C4.5S5.tiff;11;1,53;5;1,2309;1,6753;1,241314286;0,260990332;0,734734077;-0,039902956;0,602388213;Poli;1
P11C5.25S5.tiff;11;1,78;5;1,4035;1,92266;1,424800901;0,294148665;0,729978259;-0,072415426;0,584847985;Poli;2
P11C6S5.tiff;11;2,03;5;1,5668;2,19458;1,611381982;0,348686874;0,713940708;-0,127856783;0,605523196;Poli;1
P11C6.75S5.tiff;11;2,28;5;1,7351;2,45378;1,784651818;0,398669961;0,707113107;-0,124292831;0,606224488;Poli;1
P11C7.5S5.tiff;11;2,53;5;1,9784;2,887;2,016333333;0,519526039;0,685278836;-0,073015269;0,584736;Poli;2
P11C3.75S6.tiff;11;1,27;6;0,9496;1,41966;1,059007207;0,206403831;0,668892552;-0,53006384;0,494454055;Poli;2
P11C4.5S6.tiff;11;1,53;6;1,1395;1,6753;1,241314286;0,260990332;0,680176685;-0,390107499;0,529742372;Poli;2
P11C5.25S6.tiff;11;1,78;6;1,3088;1,92266;1,424800901;0,294148665;0,680723581;-0,394361474;0,52474346;Poli;2
P11C6S6.tiff;11;2,03;6;1,4726;2,19458;1,611381982;0,348686874;0,671016778;-0,39801321;0,552363564;Poli;2
P11C6.75S6.tiff;11;2,28;6;1,6291;2,45378;1,784651818;0,398669961;0,66391445;-0,390176921;0,553905539;Poli;2
P11C7.5S6.tiff;11;2,53;6;1,8473;2,887;2,016333333;0,519526039;0,639868375;-0,325360657;0,537625312;Poli;2
P13C3.75S0.tiff;13;1,27;0;1,3685;1,41966;1,059007207;0,206403831;0,963963202;1,499452755;0,920728605;Poli;0
P13C5.25S0.tiff;13;1,78;0;1,8821;1,92266;1,424800901;0,294148665;0,978904226;1,554652983;0,888607494;Poli;0
P13C6S0.tiff;13;2,03;0;2,1183;2,19458;1,611381982;0,348686874;0,965241641;1,453791514;0,916749704;Poli;0
P13C6.75S0.tiff;13;2,28;0;2,3906;2,45378;1,784651818;0,398669961;0,97425197;1,51992435;0,929762895;Poli;0
P13C7.5S0.tiff;13;2,53;0;2,7984;2,887;2,016333333;0,519526039;0,969310703;1,505346427;0,87940239;Poli;0
P13C3.75S1.tiff;13;1,27;1;1,0808;1,41966;1,059007207;0,206403831;0,761309046;0,105583277;0,627963773;Poli;1
P13C4.5S1.tiff;13;1,53;1;1,294;1,6753;1,241314286;0,260990332;0,772398973;0,201868452;0,652540867;Poli;1
P13C5.25S1.tiff;13;1,78;1;1,4482;1,92266;1,424800901;0,294148665;0,7532273;0,079548548;0,613218336;Poli;1
P13C6S1.tiff;13;2,03;1;1,6178;2,19458;1,611381982;0,348686874;0,737179779;0,018406251;0,634303889;Poli;1
P13C6.75S1.tiff;13;2,28;1;1,8077;2,45378;1,784651818;0,398669961;0,736700112;0,057812687;0,642058032;Poli;1
P13C7.5S1.tiff;13;2,53;1;2,0612;2,887;2,016333333;0,519526039;0,713959127;0,086360766;0,614490118;Poli;1
P13C3.75S2.tiff;13;1,27;2;1,0083;1,41966;1,059007207;0,206403831;0,71024048;-0,245669894;0,554187443;Poli;2
P13C4.5S2.tiff;13;1,53;2;1,1742;1,6753;1,241314286;0,260990332;0,700889393;-0,257152383;0,557322358;Poli;2
P13C5.25S2.tiff;13;1,78;2;1,3841;1,92266;1,424800901;0,294148665;0,719888072;-0,138368471;0,572535126;Poli;2
P13C6S2.tiff;13;2,03;2;1,5448;2,19458;1,611381982;0,348686874;0,703916011;-0,190950641;0,593107996;Poli;2
P13C6.75S2.tiff;13;2,28;2;1,7308;2,45378;1,784651818;0,398669961;0,705360709;-0,135078695;0,604102115;Poli;1
P13C7.5S2.tiff;13;2,53;2;1,9427;2,887;2,016333333;0,519526039;0,672913059;-0,141731747;0,571907231;Poli;2
P13C3.75S3.tiff;13;1,27;3;0,9352;1,41966;1,059007207;0,206403831;0,658749278;-0,599829987;0,47980055;Poli;2
P13C4.5S3.tiff;13;1,53;3;1,1072;1,6753;1,241314286;0,260990332;0,660896556;-0,513866873;0,504069936;Poli;2
P13C5.25S3.tiff;13;1,78;3;1,269;1,92266;1,424800901;0,294148665;0,660023093;-0,529667204;0,499483058;Poli;2
P13C6S3.tiff;13;2,03;3;1,4233;2,19458;1,611381982;0,348686874;0,648552343;-0,53940081;0,524542228;Poli;2
P13C6.75S3.tiff;13;2,28;3;1,5946;2,45378;1,784651818;0,398669961;0,64985451;-0,476714668;0,536877201;Poli;2
P13C7.5S3.tiff;13;2,53;3;1,8549;2,887;2,016333333;0,519526039;0,642500866;-0,310731939;0,540356366;Poli;2
P13C3.75S4.tiff;13;1,27;4;1,1184;1,41966;1,059007207;0,206403831;0,787794261;0,287750438;0,666225705;Poli;1
P13C4.5S4.tiff;13;1,53;4;1,3;1,6753;1,241314286;0,260990332;0,775980421;0,224857809;0,65730974;Poli;1
P13C5.25S4.tiff;13;1,78;4;1,4947;1,92266;1,424800901;0,294148665;0,777412543;0,237631876;0,642731118;Poli;1
P13C6S4.tiff;13;2,03;4;1,7127;2,19458;1,611381982;0,348686874;0,780422678;0,29057021;0,68785855;Poli;1
P13C6.75S4.tiff;13;2,28;4;1,8607;2,45378;1,784651818;0,398669961;0,75829944;0,190754732;0,668217507;Poli;1
P13C7.5S4.tiff;13;2,53;4;2,0881;2,887;2,016333333;0,519526039;0,723276758;0,138138729;0,624156613;Poli;1
P13C3.75S5.tiff;13;1,27;5;0,9646;1,41966;1,059007207;0,206403831;0,679458462;-0,45739077;0,509718124;Poli;2
P13C4.5S5.tiff;13;1,53;5;1,1451;1,6753;1,241314286;0,260990332;0,68351937;-0,368650766;0,534193321;Poli;2
P13C5.25S5.tiff;13;1,78;5;1,3106;1,92266;1,424800901;0,294148665;0,681659784;-0,388242119;0,52588589;Poli;2
P13C6S5.tiff;13;2,03;5;1,4931;2,19458;1,611381982;0,348686874;0,680357973;-0,339221207;0,563932274;Poli;2
P13C6.75S5.tiff;13;2,28;5;1,6506;2,45378;1,784651818;0,398669961;0,672676442;-0,336247601;0,564517401;Poli;2
P13C7.5S5.tiff;13;2,53;5;1,899;2,887;2,016333333;0,519526039;0,657776238;-0,225846877;0,556203669;Poli;2
P13C3.75S6.tiff;13;1,27;6;0,8921;1,41966;1,059007207;0,206403831;0,628389896;-0,808643941;0,435941793;Poli;2
P13C4.5S6.tiff;13;1,53;6;1,0885;1,6753;1,241314286;0,260990332;0,649734376;-0,585517037;0,489206947;Poli;2
P13C5.25S6.tiff;13;1,78;6;1,2385;1,92266;1,424800901;0,294148665;0,644159654;-0,633356269;0,480125212;Poli;2
P13C6S6.tiff;13;2,03;6;1,4039;2,19458;1,611381982;0,348686874;0,639712382;-0,595038121;0,513594279;Poli;2
P13C6.75S6.tiff;13;2,28;6;1,5275;2,45378;1,784651818;0,398669961;0,622508945;-0,645024314;0,503758319;Poli;2
P14C3.75S0.tiff;14;1,27;0;1,2238;1,41966;1,059007207;0,206403831;0,862037389;0,798399875;0,773481225;Poli;0
P14C4.5S0.tiff;14;1,53;0;1,4881;1,6753;1,241314286;0,260990332;0,888258819;0,945574162;0,806813927;Poli;0
P14C5.25S0.tiff;14;1,78;0;1,7571;1,92266;1,424800901;0,294148665;0,913890131;1,129697799;0,80927206;Poli;0
P14C6S0.tiff;14;2,03;0;1,9797;2,19458;1,611381982;0,348686874;0,902086048;1,05630021;0,83853394;Poli;0
P14C6.75S0.tiff;14;2,28;0;2,2077;2,45378;1,784651818;0,398669961;0,899713911;1,061148877;0,839488029;Poli;0
P14C7.5S0.tiff;14;2,53;0;2,8131;2,887;2,016333333;0,519526039;0,974402494;1,533641448;0,884684824;Poli;0
P14C3.75S1.tiff;14;1,27;1;0,9931;1,41966;1,059007207;0,206403831;0,699533691;-0,319311938;0,538719853;Poli;2
P14C4.5S1.tiff;14;1,53;1;1,204;1,6753;1,241314286;0,260990332;0,718677252;-0,142971908;0,581007763;Poli;2
P14C5.25S1.tiff;14;1,78;1;1,3608;1,92266;1,424800901;0,294148665;0,707769444;-0,217580117;0,557747001;Poli;2
P14C6S1.tiff;14;2,03;1;1,5363;2,19458;1,611381982;0,348686874;0,700042833;-0,215327813;0,588311214;Poli;2
P14C6.75S1.tiff;14;2,28;1;1,7058;2,45378;1,784651818;0,398669961;0,695172346;-0,197787207;0,59176274;Poli;2
P14C7.5S1.tiff;14;2,53;1;1,9582;2,887;2,016333333;0,519526039;0,678281954;-0,111896862;0,577477145;Poli;2
P14C4.5S2.tiff;14;1,53;2;1,1527;1,6753;1,241314286;0,260990332;0,688055871;-0,339530913;0,540233894;Poli;2
P14C5.25S2.tiff;14;1,78;2;1,3301;1,92266;1,424800901;0,294148665;0,691801983;-0,32194911;0,538262218;Poli;2
P14C6S2.tiff;14;2,03;2;1,421;2,19458;1,611381982;0,348686874;0,647504306;-0,545996986;0,523244276;Poli;2
P14C6.75S2.tiff;14;2,28;2;1,6495;2,45378;1,784651818;0,398669961;0,672228154;-0,339006776;0,563974468;Poli;2
P14C3.75S3.tiff;14;1,27;3;0,983;1,41966;1,059007207;0,206403831;0,692419312;-0,368245138;0,528442047;Poli;2
P14C4.5S3.tiff;14;1,53;3;1,0633;1,6753;1,241314286;0,260990332;0,634692294;-0,682072338;0,469177678;Poli;2
P14C5.25S3.tiff;14;1,78;3;1,1999;1,92266;1,424800901;0,294148665;0,624083301;-0,76458243;0,45562643;Poli;2
P14C6S3.tiff;14;2,03;3;1,3602;2,19458;1,611381982;0,348686874;0,619799688;-0,720365465;0,488933175;Poli;2
P14C6.75S3.tiff;14;2,28;3;1,5132;2,45378;1,784651818;0,398669961;0,616681202;-0,680893582;0,496700197;Poli;2
P14C7.5S3.tiff;14;2,53;3;1,7327;2,887;2,016333333;0,519526039;0,60017319;-0,545946328;0,496443887;Poli;2
P14C3.75S4.tiff;14;1,27;4;1,0255;1,41966;1,059007207;0,206403831;0,722356057;-0,162338107;0,571690241;Poli;2
P14C4.5S4.tiff;14;1,53;4;1,1232;1,6753;1,241314286;0,260990332;0,670447084;-0,45256192;0,516786933;Poli;2
P14C5.25S4.tiff;14;1,78;4;1,4358;1,92266;1,424800901;0,294148665;0,746777901;0,037392993;0,605348261;Poli;1
P14C6S4.tiff;14;2,03;4;1,6057;2,19458;1,611381982;0,348686874;0,731666196;-0,016295371;0,627475528;Poli;1
P14C6.75S4.tiff;14;2,28;4;1,8117;2,45378;1,784651818;0,398669961;0,73833025;0,067846049;0,644032332;Poli;1
P14C3.75S5.tiff;14;1,27;5;0,925;1,41966;1,059007207;0,206403831;0,651564459;-0,649247675;0,469420983;Poli;2
P14C4.5S5.tiff;14;1,53;5;1,1027;1,6753;1,241314286;0,260990332;0,65821047;-0,531108891;0,500493281;Poli;2
P14C5.25S5.tiff;14;1,78;5;1,2647;1,92266;1,424800901;0,294148665;0,657786608;-0,544285663;0,496753919;Poli;2
P14C6S5.tiff;14;2,03;5;1,4386;2,19458;1,611381982;0,348686874;0,655524064;-0,4955219;0,533176436;Poli;2
P14C6.75S5.tiff;14;2,28;5;1,5939;2,45378;1,784651818;0,398669961;0,649569236;-0,478470506;0,536531699;Poli;2
P14C7.5S5.tiff;14;2,53;5;1,845;2,887;2,016333333;0,519526039;0,639071701;-0,329787769;0,536798809;Poli;2
P14C3.75S6.tiff;14;1,27;6;0,8895;1,41966;1,059007207;0,206403831;0,626558472;-0,821240606;0,433296021;Poli;2
P14C4.5S6.tiff;14;1,53;6;1,047;1,6753;1,241314286;0,260990332;0,624962693;-0,744526758;0,456222238;Poli;2
P14C5.25S6.tiff;14;1,78;6;1,226;1,92266;1,424800901;0,294148665;0,637658244;-0,675851788;0,472191669;Poli;2
P14C6S6.tiff;14;2,03;6;1,3778;2,19458;1,611381982;0,348686874;0,627819446;-0,669890379;0,498865336;Poli;2
P14C6.75S6.tiff;14;2,28;6;1,5086;2,45378;1,784651818;0,398669961;0,614806543;-0,692431949;0,494429752;Poli;2
P14C7.5S6.tiff;14;2,53;6;1,6806;2,887;2,016333333;0,519526039;0,582126775;-0,646230041;0,477721791;Poli;2
P15C3.75S0.tiff;15;1,27;0;1,4146;1,41966;1,059007207;0,206403831;0,996435766;1,722801322;0,967640175;Poli;0
P15C4.5S0.tiff;15;1,53;0;1,6484;1,6753;1,241314286;0,260990332;0,983943174;1,559773159;0,934222332;Poli;0
P15C5.25S0.tiff;15;1,78;0;1,9094;1,92266;1,424800901;0,294148665;0,993103305;1,647463195;0,905934353;Poli;0
P15C6S0.tiff;15;2,03;0;2,1631;2,19458;1,611381982;0,348686874;0,98565557;1,582273552;0,942031567;Poli;0
P15C6.75S0.tiff;15;2,28;0;2,4034;2,45378;1,784651818;0,398669961;0,979468412;1,552031108;0,936080655;Poli;0
P15C7.5S0.tiff;15;2,53;0;2,7725;2,887;2,016333333;0,519526039;0,960339453;1,455493296;0,870095244;Poli;0
P15C3.75S1.tiff;15;1,27;1;1,0914;1,41966;1,059007207;0,206403831;0,768775622;0,156938913;0,638750382;Poli;1
P15C4.5S1.tiff;15;1,53;1;1,2782;1,6753;1,241314286;0,260990332;0,762967827;0,141329811;0,639982833;Poli;1
P15C5.25S1.tiff;15;1,78;1;1,4469;1,92266;1,424800901;0,294148665;0,752551153;0,075129014;0,612393248;Poli;1
P15C6S1.tiff;15;2,03;1;1,6389;2,19458;1,611381982;0,348686874;0,746794375;0,078918996;0,646211195;Poli;1
P15C6.75S1.tiff;15;2,28;1;1,8233;2,45378;1,784651818;0,398669961;0,74305765;0,096942799;0,649757802;Poli;1
P15C7.5S1.tiff;15;2,53;1;2,06;2,887;2,016333333;0,519526039;0,713543471;0,084050968;0,614058899;Poli;1
P15C3.75S2.tiff;15;1,27;2;1,0457;1,41966;1,059007207;0,206403831;0,736584816;-0,064471707;0,592245853;Poli;2
P15C4.5S2.tiff;15;1,53;2;1,237;1,6753;1,241314286;0,260990332;0,738375216;-0,016530443;0,607236568;Poli;1
P15C5.25S2.tiff;15;1,78;2;1,4288;1,92266;1,424800901;0,294148665;0,743137112;0,013595503;0,600905477;Poli;1
P15C6S2.tiff;15;2,03;2;1,6291;2,19458;1,611381982;0,348686874;0,742328828;0,05081355;0,640680787;Poli;1
P15C6.75S2.tiff;15;2,28;2;1,7806;2,45378;1,784651818;0,398669961;0,725655927;-0,01016334;0,62868215;Poli;1
P15C7.5S2.tiff;15;2,53;2;1,9831;2,887;2,016333333;0,519526039;0,686906824;-0,063968561;0,586424941;Poli;2
P15C3.75S3.tiff;15;1,27;3;0,9359;1,41966;1,059007207;0,206403831;0,659242354;-0,596438577;0,480512873;Poli;2
P15C4.5S3.tiff;15;1,53;3;1,0982;1,6753;1,241314286;0,260990332;0,655524384;-0,548350909;0,496916626;Poli;2
P15C5.25S3.tiff;15;1,78;3;1,2878;1,92266;1,424800901;0,294148665;0,669801213;-0,465753945;0,511415107;Poli;2
P15C6S3.tiff;15;2,03;3;1,4554;2,19458;1,611381982;0,348686874;0,663179287;-0,447341135;0,542657135;Poli;2
P15C6.75S3.tiff;15;2,28;3;1,5977;2,45378;1,784651818;0,398669961;0,651117867;-0,468938812;0,538407284;Poli;2
P15C7.5S3.tiff;15;2,53;3;1,8259;2,887;2,016333333;0,519526039;0,632455837;-0,366552048;0,529935238;Poli;2
P15C3.75S4.tiff;15;1,27;4;1,1266;1,41966;1,059007207;0,206403831;0,793570291;0,327478383;0,674570062;Poli;1
P15C4.5S4.tiff;15;1,53;4;1,3584;1,6753;1,241314286;0,260990332;0,81083985;0,448620887;0,703726776;Poli;1
P15C5.25S4.tiff;15;1,78;4;1,5566;1,92266;1,424800901;0,294148665;0,809607523;0,448069683;0,682018024;Poli;1
P15C6S4.tiff;15;2,03;4;1,7234;2,19458;1,611381982;0,348686874;0,785298326;0,321256768;0,693896852;Poli;1
P15C6.75S4.tiff;15;2,28;4;1,9321;2,45378;1,784651818;0,398669961;0,787397403;0,369850242;0,703458761;Poli;1
P15C7.5S4.tiff;15;2,53;4;2,1385;2,887;2,016333333;0,519526039;0,740734326;0,235150228;0,642267815;Poli;1
P15C3.75S5.tiff;15;1,27;5;1,0123;1,41966;1,059007207;0,206403831;0,713058056;-0,226290409;0,558257861;Poli;2
P15C4.5S5.tiff;15;1,53;5;1,1947;1,6753;1,241314286;0,260990332;0,713126007;-0,178605412;0,573616009;Poli;2
P15C5.25S5.tiff;15;1,78;5;1,3607;1,92266;1,424800901;0,294148665;0,707717433;-0,217920081;0,557683532;Poli;2
P15C6S5.tiff;15;2,03;5;1,5189;2,19458;1,611381982;0,348686874;0,692114209;-0,265229319;0,578491919;Poli;2
P15C6.75S5.tiff;15;2,28;5;1,6875;2,45378;1,784651818;0,398669961;0,687714465;-0,243689838;0,582730318;Poli;2
